Ano;Mês;Cidade;Unidade;Regional;Fonte Pagadora;Clientes;Doses;Faturamento;Pagamento;Unidade2
2021;Mar;São José dos Campos;SJC - VACINAS DOMICILIAR;São José dos Campos;SJC-AMAFRESP VACINAS;4;4; R$368,00 ;BALCÃO;SJC  DOMICILIAR
2021;Mar;São José dos Campos;SJC - VACINAS DOMICILIAR;São José dos Campos;SJC-PARTICULAR VACINAS PGTO;76;82; R$14.870,00 ;BALCÃO;SJC  DOMICILIAR
2021;Mar;São José dos Campos;SJC - VACINAS DOMICILIAR;São José dos Campos;SJC-VACINAS COLABORADOR PGTO;5;6; R$1.031,00 ;BALCÃO;SJC  DOMICILIAR
2021;Mar;São José dos Campos;SJC - VACINAS DOMICILIAR;São José dos Campos;SJC-VACINAS MEDICO PGTO;10;10; R$1.200,00 ;BALCÃO;SJC  DOMICILIAR
2021;Mar;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS AZIMUTE PROGRAMA SOMOS RAROS;1;1; R$460,00 ;BALCÃO;UBERABA
2021;Mar;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS COLABORADOR PGTO;31;36; R$3.965,00 ;BALCÃO;UBERABA
2021;Mar;Uberaba;VACINAS UBERABA;UBERABA;UBERABA-VACINAS PARTICULAR PGTO;270;310; R$73.480,00 ;BALCÃO;UBERABA
2021;Mar;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS COLABORADORES PGTO;37;45; R$6.684,00 ;BALCÃO;UBERLANDIA MATRIZ 
2021;Mar;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS MARTINS/CDL PGTO;15;15; R$1.275,00 ;BALCÃO;UBERLANDIA MATRIZ 
2021;Mar;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-AC VACINAS MEDICOS PGTO;9;9; R$2.577,25 ;BALCÃO;UBERLANDIA MATRIZ 
2021;Mar;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-VACINAS PARTICULAR PGTO;69;87; R$21.985,00 ;BALCÃO;UBERLANDIA MATRIZ 
2021;Mar;Uberlândia;UDI - VASCONCELOS VACINAS;UBERLANDIA;UDI-VACINAS START QUIMICA;15;15; R$1.305,00 ;BALCÃO;UBERLANDIA MATRIZ 
2021;Mar;Uberlândia;UDI - VACINAS DOMICILIAR;UBERLANDIA;UDI-VACINAS PARTICULAR PGTO;10;14; R$3.865,00 ;BALCÃO;UBERLANDIA DOMICILIAR
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-MEDICO VACINAS PGTO;8;9; R$2.022,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-PARTICULAR VACINAS PGTO;365;422; R$77.395,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;"ANAPOLIS-VACINA BATERIA MOURA	";31;31; R$3.100,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;ANAPOLIS-VACINAS COLABORADOR PGTO;15;19; R$2.931,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-ASSOCIACAO DOS LOJISTAS DO BRASIL PARK VACINAS;4;4; R$360,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-BRASIL PARK VACINAS;4;4; R$360,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-CONDOMINIO DE ADM DO BRASIL PARK SHOP. VACINAS;24;24; R$2.160,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-GRUPO TERRAL VACINAS;1;1; R$90,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-SICOOB VACINAS;9;9; R$882,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-SICREDI BRASIL NORTE VACINAS;10;10; R$980,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-SICREDI BRASIL SUL VACINAS;18;18; R$1.764,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-SICREDI VACINAS;23;23; R$2.254,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-SICREDI VACINAS PGTO;9;9; R$882,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-VACINAS BRIX;24;24; R$2.352,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-VACINAS CCA MOTOS;29;29; R$2.842,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Anápolis;VACINAS ANAPOLIS - 7 DE SETEMBRO;ANAPOLIS;CRA-VACINAS SICREDI CENTRO;20;20; R$1.960,00 ;BALCÃO;ANAPOLIS - 7 DE SETEMBRO
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-ADVOCACIA DIAS DE SOUZA VACINAS;1;1; R$126,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;2;2; R$240,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-AMIL VACINAS;2;2; R$641,46 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-BANCOOB VACINAS;5;5; R$450,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-BANCOOB VACINAS PGTO;6;6; R$540,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-BSBCOR VACINAS;1;1; R$110,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-CARE PLUS VACINAS;8;9; R$845,70 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-CASA THOMAS JEFFERSON VACINAS;22;22; R$1.980,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-FASCAL ASSOCIADOS VACINAS;39;39; R$3.588,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-FASCAL SERVIDOR VACINAS;35;35; R$3.220,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-INSTITUTO DE PEQUISAS ELDORADO VACINAS;10;10; R$920,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PARCERIAS II /EMPRESAS VACINAS PGTO;6;7; R$861,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PARCERIAS III / EMPRESAS VACINAS PGTO;10;10; R$1.200,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PARCERIAS IV / EMPRESAS VACINAS PGTO;3;3; R$330,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;78;97; R$15.660,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;59;59; R$5.310,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-TRF VACINAS PGTO;25;25; R$2.050,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-UMBELINO VACINAS;8;8; R$960,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-UNAFISCO VACINAS;9;9; R$900,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;1;1; R$70,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;13;14; R$1.778,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS CONDOMINIO PGTO;3;3; R$270,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS MEDICO PGTO;68;81; R$13.054,50 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;880;967; R$167.122,00 ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS QI 13 LAGO SUL;VACINAS DF;BSB-VALIDACAO - CORTESIA;1;1; R$-   ;BALCÃO;QI 13 LAGO SUL
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-AMIL VACINAS;2;2; R$254,49 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-BANCOOB VACINAS;10;10; R$900,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-BANCOOB VACINAS PGTO;7;7; R$630,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-BBTS VACINAS PGTO;1;1; R$85,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-CARE PLUS VACINAS;8;9; R$888,50 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-CASA THOMAS JEFFERSON VACINAS;1;1; R$90,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-CASSI VACINAS PGTO;5;5; R$450,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-EMBAIXADA DA ALEMANHA FUNCIONARIOS VACINAS;1;1; R$90,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-EMPLAVI VACINAS;1;1; R$90,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-FASCAL ASSOCIADOS VACINAS;49;49; R$4.508,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-FASCAL SERVIDOR VACINAS;35;35; R$3.220,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-GBT S.A. CONCESSIONARIA VACINAS;17;17; R$1.700,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-GRUPO WHATSAPP - VALDIRENE VACINAS PGTO;1;1; R$117,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-INSTITUTO DE PEQUISAS ELDORADO VACINAS;17;17; R$1.564,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;7;7; R$1.147,50 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PARCERIAS II /EMPRESAS VACINAS PGTO;9;10; R$1.161,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PARCERIAS III / EMPRESAS VACINAS PGTO;3;3; R$510,50 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PARCERIAS IV / EMPRESAS VACINAS PGTO;6;6; R$660,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;111;137; R$25.303,50 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PATRI VACINAS;1;1; R$120,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;14;16; R$3.000,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-RNP VACINAS;3;3; R$360,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;131;131; R$11.790,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-TRF VACINAS PGTO;61;61; R$5.002,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-UMBELINO VACINAS;1;1; R$120,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-UNAFISCO VACINAS;9;9; R$900,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;7;7; R$490,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;31;32; R$3.020,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS MEDICO PGTO;82;98; R$18.234,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS MEUS PRIMEIROS PASSOS PGTO;5;5; R$600,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS 516 NORTE;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;1508;1674; R$296.180,00 ;BALCÃO;516 NORTE
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-BANCOOB VACINAS;10;10; R$900,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-BANCOOB VACINAS PGTO;11;11; R$990,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-CARE PLUS VACINAS;4;4; R$328,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-CASA THOMAS JEFFERSON VACINAS;7;7; R$630,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-FASCAL ASSOCIADOS VACINAS;21;21; R$1.932,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-FASCAL SERVIDOR VACINAS;23;23; R$2.116,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-INSTITUTO DE PEQUISAS ELDORADO VACINAS;11;11; R$1.012,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-LA SALLE VACINAS PGTO;1;1; R$82,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PARCERIAS II /EMPRESAS VACINAS PGTO;4;4; R$400,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PARCERIAS III / EMPRESAS VACINAS PGTO;18;18; R$2.160,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PARCERIAS IV / EMPRESAS VACINAS PGTO;5;5; R$550,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;21;23; R$4.441,50 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;3;3; R$555,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-RNP VACINAS;2;2; R$240,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-SAMP INFLUEZA TETRAVALENTE VACINAS;1;1; R$100,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;18;18; R$1.620,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-TRF VACINAS PGTO;19;19; R$1.558,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-UMBELINO VACINAS;1;1; R$120,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-UNAFISCO VACINAS;1;1; R$100,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;7;7; R$490,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;10;10; R$700,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS MEDICO PGTO;14;15; R$2.272,50 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS MEUS PRIMEIROS PASSOS PGTO;2;2; R$240,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS SHOPPING FELICITTÁ;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;348;398; R$76.050,00 ;BALCÃO;SHOPPING FELICITTÁ
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-AFEB VACINAS;2;2; R$160,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-AMIL VACINAS;4;6; R$1.066,99 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-BANCOOB VACINAS;9;9; R$810,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-BANCOOB VACINAS PGTO;12;12; R$1.080,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-CARE PLUS VACINAS;8;8; R$656,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-CASA THOMAS JEFFERSON VACINAS;8;8; R$720,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-FASCAL ASSOCIADOS VACINAS;47;47; R$4.324,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-FASCAL SERVIDOR VACINAS;33;33; R$3.036,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-INSTITUTO DE PEQUISAS ELDORADO VACINAS;10;10; R$920,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-INTERLIFE VACINAS PGTO;4;5; R$952,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-MAES E FILHAS DO GUARA VACINAS PGTO;12;12; R$1.395,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;2;2; R$252,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;15;19; R$3.861,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-RNP VACINAS;3;3; R$360,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-SAMP INFLUEZA TETRAVALENTE VACINAS;4;4; R$400,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;41;41; R$3.690,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-TRF VACINAS PGTO;17;17; R$1.394,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-UMBELINO VACINAS;1;1; R$120,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;8;8; R$560,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS COLABORADOR PGTO;5;6; R$757,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS CONDOMINIO PGTO;1;1; R$90,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS MEDICO PGTO;2;2; R$630,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS GUARA II;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;437;471; R$79.965,00 ;BALCÃO;GUARA II
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE - FAO/WFP/BFO - VACINAS;1;2; R$438,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-ALLIANZ WORLDWIDE CARE VACINAS - PGTO;1;1; R$550,64 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-BANCOOB VACINAS;1;1; R$90,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-BANCOOB VACINAS PGTO;3;3; R$270,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-CARE PLUS VACINAS;14;15; R$1.567,50 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-FASCAL ASSOCIADOS VACINAS;15;15; R$1.380,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-FASCAL SERVIDOR VACINAS;12;12; R$1.104,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-INSTITUTO DE PEQUISAS ELDORADO VACINAS;10;10; R$920,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-PARCERIAS/EMPRESAS VACINAS PGTO;3;3; R$378,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-PROGRAMA DANI RICO VACINAS PGTO;4;4; R$576,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-SIS SENADO FEDERAL VACINAS;41;41; R$3.690,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-TRF VACINAS PGTO;10;10; R$820,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-UNAFISCO VACINAS;3;3; R$300,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINA DA GRIPE DESCONTO EM FOLHA;9;9; R$630,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS MEDICO PGTO;13;15; R$2.934,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS EDIFICIO DE CLINICAS;VACINAS DF;BSB-VACINAS PARTICULAR PGTO;392;425; R$71.230,00 ;BALCÃO;EDIFICIO DE CLINICAS
2021;Abr;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-AMIL VACINAS;4;4; R$483,40 ;BALCÃO;SUDOESTE JK
2021;Abr;Brasília;VACINAS SUDOESTE JK;VACINAS DF;BSB-BANCOOB VACINAS;19;19; R$1.710,00 ;BALCÃO;SUDOESTE JK
